msfrtn_resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se,dclr_mnth,dclr_day,dclr_hour,dclr_min,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mnth,dsp_day,dsp_hour,dsp_min,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mnth,spt_arvl_day,spt_arvl_hour,spt_arvl_min,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mnth,resc_cmptn_day,resc_cmptn_hour,resc_cmptn_min,hmg_ymd,hmg_tm,hmg_yr,hmg_mnth,hmg_day,hmg_hour,hmg_min,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20134501201S00808,수난,인명구조,20130621,111500,2013,여름,2,06,21,11,15,금요일,20130621,111500,2013,06,21,11,15,20130621,112800,2013,06,21,11,28,20130621,114200,2013,06,21,11,42,20130621,122900,2013,06,21,12,29,전라북도,전주시덕진구,우아동2가,도시,동,215399.078100000,259499.656300000,5.00,하천ㆍ바다,저수지,자살기도,28.3,,1.4,360,67,,전주덕진소방서,전주덕진119구조대,
20134501108S00053,수난,인명구조,20130621,111500,2013,여름,2,06,21,11,15,금요일,20130621,111500,2013,06,21,11,15,20130621,113800,2013,06,21,11,38,20130621,115000,2013,06,21,11,50,20130621,122900,2013,06,21,12,29,전라북도,전주시덕진구,우아동2가,도시,동,215399.078100000,259499.656300000,2.50,기타,기타,자살기도,28.3,,1.4,360,67,,전주덕진소방서,아중119안전센터,
20134504201S00764,수난,인명검색,20130621,173900,2013,여름,2,06,21,17,39,금요일,20130621,174000,2013,06,21,17,40,20130621,180000,2013,06,21,18,00,20130621,190000,2013,06,21,19,00,20130621,192600,2013,06,21,19,26,전라북도,익산시,함열읍,농촌,읍,196453.015600000,286045.312500000,20.00,하천ㆍ바다,하천,차량추락,28.5,,2.5,250,39,,익산소방서,익산119구조대,
20134507601S00019,수난,인명구조,20130623,164800,2013,여름,2,06,23,16,48,일요일,20130623,165000,2013,06,23,16,50,20130623,170700,2013,06,23,17,07,20130623,182000,2013,06,23,18,20,20130623,192000,2013,06,23,19,20,전라북도,김제시,광활면,농촌,면,175956.937500000,259874.343800000,16.00,하천ㆍ바다,하천,사체인양,22.2,0.50,1.6,200,84,,김제소방서,방호구조과,
20134507201S00378,수난,인명구조,20130623,164800,2013,여름,2,06,23,16,48,일요일,20130623,165000,2013,06,23,16,50,20130623,170700,2013,06,23,17,07,20130623,182500,2013,06,23,18,25,20130623,193000,2013,06,23,19,30,전라북도,김제시,광활면,농촌,면,175956.937500000,259874.343800000,16.00,하천ㆍ바다,하천,사체인양,22.2,0.50,1.6,200,84,,김제소방서,김제119구조대,
20134508201S00335,수난,인명구조,20130624,214900,2013,여름,2,06,24,21,49,월요일,20130624,215200,2013,06,24,21,52,20130624,221700,2013,06,24,22,17,20130624,224800,2013,06,24,22,48,20130624,231600,2013,06,24,23,16,전라북도,고창군 ,심원면,농촌,면,157365.203100000,225972.265600000,27.00,하천ㆍ바다,"하천,바다 기타",수난기타,20.4,,0.0,0,93,,고창소방서,고창119구조대,
20134509601S00013,수난,인명구조,20130624,232500,2013,여름,2,06,24,23,25,월요일,20130624,232600,2013,06,24,23,26,20130624,234400,2013,06,24,23,44,20130624,234400,2013,06,24,23,44,20130624,234400,2013,06,24,23,44,전라북도,군산시,옥도면,농촌,면,157628.078100000,247787.062500000,1.00,하천ㆍ바다,강바다,물놀이,20.5,,1.0,140,94,,부안소방서,방호구조과,
20134505601S00023,수난,인명구조,20130628,062000,2013,여름,2,06,28,06,20,금요일,20130628,062100,2013,06,28,06,21,20130628,065300,2013,06,28,06,53,20130628,150000,2013,06,28,15,00,20130628,153100,2013,06,28,15,31,전라북도,정읍시,북면,농촌,면,194350.296900000,235147.046900000,12.00,하천ㆍ바다,하천,사체인양,21.7,,1.1,140,90,,정읍소방서,방호구조과,
20134509201S00255,수난,인명검색,20130628,121300,2013,여름,2,06,28,12,13,금요일,20130628,121300,2013,06,28,12,13,20130628,123000,2013,06,28,12,30,20130628,141000,2013,06,28,14,10,20130628,144000,2013,06,28,14,40,전라북도,부안군 ,부안읍,농촌,읍,176282.843800000,244243.531300000,25.00,하천ㆍ바다,강바다,수난기타,28.3,,1.9,110,53,,부안소방서,부안119구조대,
20134504201S00789,수난,인명검색,20130628,123200,2013,여름,2,06,28,12,32,금요일,20130628,123300,2013,06,28,12,33,20130628,124500,2013,06,28,12,45,20130628,152000,2013,06,28,15,20,20130628,152000,2013,06,28,15,20,전라북도,익산시,목천동,도시,동,193807.203100000,268708.187500000,12.00,하천ㆍ바다,하천,익수,28.9,,2.1,140,63,,익산소방서,익산119구조대,
20134504201S00794,수난,인명구조,20130629,080500,2013,여름,2,06,29,08,05,토요일,20130629,080500,2013,06,29,08,05,20130629,081500,2013,06,29,08,15,20130629,084900,2013,06,29,08,49,20130629,085900,2013,06,29,08,59,전라북도,김제시,백구면,농촌,면,193997.906300000,267883.375000000,10.00,하천ㆍ바다,강,사체인양,24.1,,0.4,0,75,,익산소방서,익산119구조대,
20134507201S00401,수난,인명구조,20130629,081300,2013,여름,2,06,29,08,13,토요일,20130629,081400,2013,06,29,08,14,20130629,083000,2013,06,29,08,30,20130629,085000,2013,06,29,08,50,20130629,095800,2013,06,29,09,58,전라북도,김제시,공덕면,농촌,면,189950.484400000,268078.875000000,14.00,하천ㆍ바다,강,수난기타,24.1,,0.4,0,75,,김제소방서,김제119구조대,
20134507601S00021,수난,인명구조,20130629,081300,2013,여름,2,06,29,08,13,토요일,20130629,081400,2013,06,29,08,14,20130629,083800,2013,06,29,08,38,20130629,090500,2013,06,29,09,05,20130629,102400,2013,06,29,10,24,전라북도,김제시,공덕면,농촌,면,189950.484400000,268078.875000000,32.00,하천ㆍ바다,강,사체인양,24.1,,0.4,0,75,,김제소방서,방호구조과,
20134509201S00261,수난,기타,20130630,165400,2013,여름,2,06,30,16,54,일요일,20130630,165400,2013,06,30,16,54,20130630,170400,2013,06,30,17,04,20130630,171500,2013,06,30,17,15,20130630,172200,2013,06,30,17,22,전라북도,부안군 ,변산면,농촌,면,152308.921900000,236576.421900000,10.00,하천ㆍ바다,강바다,수난기타,28.9,,3.2,320,57,,부안소방서,부안119구조대,
20134501304S00020,수난,인명구조,20130701,172600,2013,여름,3,07,01,17,26,월요일,20130701,172700,2013,07,01,17,27,20130701,173300,2013,07,01,17,33,20130701,180000,2013,07,01,18,00,20130701,181200,2013,07,01,18,12,전라북도,완주군 ,화산면,농촌,면,219585.765600000,282835.031300000,2.00,하천ㆍ바다,저수지,동력수상레져,,,,,,,전주덕진소방서,고산119안전센터_폐서예정,화산119지역대_폐서예정
20134508304S00022,수난,인명구조,20130702,121200,2013,여름,3,07,02,12,12,화요일,20130702,121400,2013,07,02,12,14,20130702,122300,2013,07,02,12,23,20130702,122800,2013,07,02,12,28,20130702,133000,2013,07,02,13,30,전라북도,고창군 ,상하면,농촌,면,149382.171900000,216392.609400000,11.00,하천ㆍ바다,강바다,익수,29.2,,5.4,180,77,,고창소방서,무장119안전센터,해리119지역대
20134504601S00038,수난,안전조치,20130702,201400,2013,여름,3,07,02,20,14,화요일,20130702,201500,2013,07,02,20,15,20130702,202900,2013,07,02,20,29,20130702,205200,2013,07,02,20,52,20130702,210200,2013,07,02,21,02,전라북도,익산시,웅포면,농촌,면,190509.593800000,291827.968800000,28.00,하천ㆍ바다,강,자살기도,30.0,,4.7,200,67,,익산소방서,현장기동단(익산)_폐서예정,
20134502201S00823,수난,인명구조,20130704,100700,2013,여름,3,07,04,10,07,목요일,20130704,100800,2013,07,04,10,08,20130704,103800,2013,07,04,10,38,20130704,104500,2013,07,04,10,45,20130704,112600,2013,07,04,11,26,전라북도,임실군 ,운암면,농촌,면,210597.328100000,233422.328100000,30.00,하천ㆍ바다,저수지,자살기도,24.0,0.50,0.4,0,90,,전주완산소방서,전주완산119구조대,
20134502601S00049,수난,인명구조,20130704,100700,2013,여름,3,07,04,10,07,목요일,20130704,101100,2013,07,04,10,11,20130704,103200,2013,07,04,10,32,20130704,104500,2013,07,04,10,45,20130704,112600,2013,07,04,11,26,전라북도,임실군 ,운암면,농촌,면,210597.328100000,233422.328100000,25.00,하천ㆍ바다,저수지,자살기도,24.0,0.50,0.4,0,90,,전주완산소방서,현장기동단(완산)_폐서예정,
20134509101S00037,수난,안전조치,20130704,112300,2013,여름,3,07,04,11,23,목요일,20130704,112400,2013,07,04,11,24,20130704,114300,2013,07,04,11,43,20130704,114900,2013,07,04,11,49,20130704,122700,2013,07,04,12,27,전라북도,부안군 ,백산면,농촌,면,182833.375000000,247198.953100000,14.00,하천ㆍ바다,강,수난기타,26.6,,2.1,200,76,,부안소방서,부안119안전센터,
20134509201S00267,수난,인명구조,20130704,112300,2013,여름,3,07,04,11,23,목요일,20130704,112400,2013,07,04,11,24,20130704,114200,2013,07,04,11,42,20130704,114900,2013,07,04,11,49,20130704,122700,2013,07,04,12,27,전라북도,부안군 ,백산면,농촌,면,182833.375000000,247198.953100000,15.00,하천ㆍ바다,하천,수난기타,26.6,,2.1,200,76,,부안소방서,부안119구조대,
20134507102S00034,수난,기타,20130706,083800,2013,여름,3,07,06,08,38,토요일,20130706,083900,2013,07,06,08,39,20130706,085700,2013,07,06,08,57,20130706,093000,2013,07,06,09,30,20130706,100000,2013,07,06,10,00,전라북도,김제시,광활면,농촌,면,176885.671900000,259090.171900000,10.00,기타,기타,익수,23.5,,0.7,20,96,,김제소방서,만경119안전센터,
20134507201S00417,수난,인명구조,20130706,085400,2013,여름,3,07,06,08,54,토요일,20130706,085500,2013,07,06,08,55,20130706,092000,2013,07,06,09,20,20130706,094000,2013,07,06,09,40,20130706,100500,2013,07,06,10,05,전라북도,김제시,광활면,농촌,면,178875.468800000,259454.031300000,15.00,하천ㆍ바다,하천,익수,23.5,,0.7,20,96,,김제소방서,김제119구조대,
20134507601S00022,수난,인명구조,20130706,085400,2013,여름,3,07,06,08,54,토요일,20130706,085500,2013,07,06,08,55,20130706,091500,2013,07,06,09,15,20130706,093000,2013,07,06,09,30,20130706,100000,2013,07,06,10,00,전라북도,김제시,광활면,농촌,면,178875.468800000,259454.031300000,14.00,기타,기타,익수,23.5,,0.7,20,96,,김제소방서,방호구조과,
20134507101S00062,수난,인명구조,20130707,081300,2013,여름,3,07,07,08,13,일요일,20130707,081500,2013,07,07,08,15,20130707,082800,2013,07,07,08,28,20130707,082900,2013,07,07,08,29,20130707,084000,2013,07,07,08,40,전라북도,김제시,장화동,도시,동,187396.531300000,252522.156300000,4.50,단독주택,단독주택,수난기타,23.2,6.50,0.8,270,96,,김제소방서,교동119안전센터,
20134505601S00027,수난,인명구조,20130709,062600,2013,여름,3,07,09,06,26,화요일,20130709,063000,2013,07,09,06,30,20130709,080700,2013,07,09,08,07,20130709,114500,2013,07,09,11,45,20130709,123000,2013,07,09,12,30,전라북도,정읍시,칠보면,농촌,면,197937.437500000,233631.968800000,20.00,하천ㆍ바다,"하천,바다 기타",자살기도,26.2,,2.3,200,87,,정읍소방서,방호구조과,
20134505102S00047,수난,인명검색,20130709,090500,2013,여름,3,07,09,09,05,화요일,20130709,090500,2013,07,09,09,05,20130709,091000,2013,07,09,09,10,20130709,104500,2013,07,09,10,45,20130709,104500,2013,07,09,10,45,전라북도,정읍시,칠보면,농촌,면,197937.437500000,233631.968800000,3.00,하천ㆍ바다,"하천,바다 기타",자살기도,27.5,0.00,1.6,230,78,,정읍소방서,시기119안전센터,
20134505601S00025,수난,인명검색,20130709,090500,2013,여름,3,07,09,09,05,화요일,20130709,090500,2013,07,09,09,05,20130709,095900,2013,07,09,09,59,20130709,115000,2013,07,09,11,50,20130709,134700,2013,07,09,13,47,전라북도,정읍시,칠보면,농촌,면,197937.437500000,233631.968800000,25.00,하천ㆍ바다,"하천,바다 기타",익수,27.5,0.00,1.6,230,78,,정읍소방서,방호구조과,
20134506201S00330,수난,인명구조,20130710,110900,2013,여름,3,07,10,11,09,수요일,20130710,111000,2013,07,10,11,10,20130710,111800,2013,07,10,11,18,20130710,113500,2013,07,10,11,35,20130710,115700,2013,07,10,11,57,전라북도,남원시,금동,도시,동,234341.640600000,212062.359400000,6.00,하천ㆍ바다,하천,수난기타,30.3,,2.4,180,56,,남원소방서,남원119구조대,
20134506313S00031,수난,기타,20130710,110900,2013,여름,3,07,10,11,09,수요일,20130710,111000,2013,07,10,11,10,20130710,111800,2013,07,10,11,18,20130710,114000,2013,07,10,11,40,20130710,115700,2013,07,10,11,57,전라북도,남원시,금동,도시,동,234341.640600000,212062.359400000,2.00,하천ㆍ바다,하천,수난기타,30.3,,2.4,180,56,,남원소방서,식정119안전센터,용성119지역대
20134506601S00013,수난,안전조치,20130710,110900,2013,여름,3,07,10,11,09,수요일,20130710,111000,2013,07,10,11,10,20130710,111800,2013,07,10,11,18,20130710,114000,2013,07,10,11,40,20130710,115700,2013,07,10,11,57,전라북도,남원시,금동,도시,동,234341.640600000,212062.359400000,6.00,하천ㆍ바다,하천,수난기타,30.3,,2.4,180,56,,남원소방서,현장기동단(남원)_폐서예정,
20134501201S00901,수난,인명구조,20130713,034200,2013,여름,3,07,13,03,42,토요일,20130713,034300,2013,07,13,03,43,20130713,035700,2013,07,13,03,57,20130713,041000,2013,07,13,04,10,20130713,043000,2013,07,13,04,30,전라북도,완주군 ,용진면,농촌,면,215574.671900000,269880.812500000,12.00,하천ㆍ바다,하천,자살기도,,,,,,,전주덕진소방서,전주덕진119구조대,
20134506201S00337,수난,인명검색,20130713,220300,2013,여름,3,07,13,22,03,토요일,20130713,220600,2013,07,13,22,06,20130713,221500,2013,07,13,22,15,20130714,005000,2013,07,14,00,50,20130714,010900,2013,07,14,01,09,전라북도,남원시,조산동,도시,동,233556.484400000,211103.375000000,4.00,하천ㆍ바다,하천,물놀이,26.3,,0.9,230,87,,남원소방서,남원119구조대,
20134506101S00016,수난,인명검색,20130713,220300,2013,여름,3,07,13,22,03,토요일,20130713,220600,2013,07,13,22,06,20130714,004400,2013,07,14,00,44,20130714,004400,2013,07,14,00,44,20130714,010900,2013,07,14,01,09,전라북도,남원시,조산동,도시,동,233556.484400000,211103.375000000,10.00,하천ㆍ바다,하천,물놀이,26.3,,0.9,230,87,,남원소방서,식정119안전센터,
20134506201S00338,수난,기타,20130714,053900,2013,여름,3,07,14,05,39,일요일,20130714,054100,2013,07,14,05,41,20130714,080400,2013,07,14,08,04,20130714,094500,2013,07,14,09,45,20130714,100700,2013,07,14,10,07,전라북도,남원시,조산동,도시,동,234190.687500000,211845.921900000,8.00,하천ㆍ바다,"하천,바다 기타",수난기타,25.0,,0.3,0,87,,남원소방서,남원119구조대,
20134506601S00017,수난,안전조치,20130714,161500,2013,여름,3,07,14,16,15,일요일,20130714,161600,2013,07,14,16,16,20130714,163000,2013,07,14,16,30,20130714,165500,2013,07,14,16,55,20130714,172000,2013,07,14,17,20,전라북도,남원시,산내면,농촌,면,250865.187500000,207595.703100000,30.00,하천ㆍ바다,하천,물놀이,30.4,,3.9,230,64,,남원소방서,현장기동단(남원)_폐서예정,
20134501201S00913,수난,인명구조,20130715,204800,2013,여름,3,07,15,20,48,월요일,20130715,204900,2013,07,15,20,49,20130715,210100,2013,07,15,21,01,20130715,220000,2013,07,15,22,00,20130715,222500,2013,07,15,22,25,전라북도,완주군 ,삼례읍,농촌,읍,209505.046900000,266825.468800000,9.00,하천ㆍ바다,하천,자살기도,,,,,,,전주덕진소방서,전주덕진119구조대,
20134501104S00053,수난,인명구조,20130715,204800,2013,여름,3,07,15,20,48,월요일,20130715,204900,2013,07,15,20,49,20130715,210100,2013,07,15,21,01,20130715,213000,2013,07,15,21,30,20130715,214100,2013,07,15,21,41,전라북도,완주군 ,삼례읍,농촌,읍,209505.046900000,266825.468800000,4.00,하천ㆍ바다,하천,익수,,,,,,,전주덕진소방서,삼례119안전센터_폐서예정,
20134501201S00922,수난,인명구조,20130716,172700,2013,여름,3,07,16,17,27,화요일,20130716,172700,2013,07,16,17,27,20130716,173800,2013,07,16,17,38,20130716,180500,2013,07,16,18,05,20130716,182300,2013,07,16,18,23,전라북도,완주군 ,봉동읍,도시,읍,215228.375000000,270431.687500000,8.00,하천ㆍ바다,하천,물놀이,,,,,,,전주덕진소방서,전주덕진119구조대,
20134501103S00068,수난,인명구조,20130716,173200,2013,여름,3,07,16,17,32,화요일,20130716,173300,2013,07,16,17,33,20130716,175500,2013,07,16,17,55,20130716,180000,2013,07,16,18,00,20130716,184300,2013,07,16,18,43,전라북도,완주군 ,봉동읍,도시,읍,215237.890600000,270421.687500000,7.00,하천ㆍ바다,강,물놀이,,,,,,,전주덕진소방서,봉동119안전센터_폐서예정,
